⛵  港•澳•台,#genre#
CCTV12,http://[2409:8087:1070:301:2028::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225915/index.m3u8?fmt=ts2hls
CCTV12,http://[2409:8087:1070:301:2026::15]:80/wh7f454c46tw4191984092_513457306/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225915/10000100000000060000000000373617_0.smil/01.m3u8?fmt=ts2hls
CCTV13,http://[2409:8087:1070:301:2028::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225957/index.m3u8?fmt=ts2hls
CCTV13,http://[2409:8087:1030:301:2025::1b]:80/wh7f454c46tw4041431387_1584945216/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225666/10000100000000060000000000000703_0.smil/01.m3u8?fmt=ts2hls
CCTV13,http://[2409:8087:1070:301:2028::21]:80/wh7f454c46tw4199791580_264523939/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225957/10000100000000060000000000777790_0.smil/01.m3u8?fmt=ts2hls
CCTV14,http://[2409:8087:1070:301:2026::24]:80/wh7f454c46tw4042841379_-572574352/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225672/10000100000000060000000000000709_0.smil/01.m3u8?fmt=ts2hls
CCTV14,http://[2409:8087:1070:301:2026::19]:80/wh7f454c46tw4192268568_1886613867/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225916/10000100000000060000000000373616_0.smil/01.m3u8?fmt=ts2hls
CCTV14,http://[2409:8087:1070:301:2028::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225916/index.m3u8?fmt=ts2hls
CCTV15,http://[2409:8087:1070:301:2028::1b]:80/wh7f454c46tw4181033279_-29319549/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225866/10000100000000060000000000293456_0.smil/01.m3u8?fmt=ts2hls
CCTV15,http://[2409:8087:1070:301:2028::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225866/index.m3u8?fmt=ts2hls
CCTV15,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw4043137909_294994975/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225673/10000100000000060000000000000710_0.smil/01.m3u8?fmt=ts2hls
CCTV16,http://[2409:8087:1070:301:2028::16]:80/wh7f454c46tw4208334097_1010666651/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226300/10000100000000060000000000987372_0.smil/01.m3u8?fmt=ts2hls
CCTV16,http://[2409:8087:1070:301:2028::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226300/index.m3u8?fmt=ts2hls
CCTV16,http://[2409:8087:1030:301:2025::28]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226301/index.m3u8?fmt=ts2hls
CCTV17,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4179322005_-1713677084/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225857/10000100000000060000000000239245_0.smil/01.m3u8?fmt=ts2hls
CCTV17,http://[2409:8087:1070:301:2028::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225977/index.m3u8?fmt=ts2hls
CCTV17,http://[2409:8087:1020:301:2026::17]:80/wh7f454c46tw4204898348_1397044514/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225977/10000100000000060000000000899474_0.smil/01.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:1020:301:2026::2d]:80/wh7f454c46tw4048917258_670659674/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225698/10000100000000060000000000000735_0.smil/01.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4179880889_1037411165/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225860/10000100000000060000000000266198_0.smil/01.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225860/index.m3u8?fmt=ts2hls
CETV2,http://[2409:8087:1020:301:2026::25]:80/wh7f454c46tw4142960194_286042438/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225850/10000100000000060000000000164602_0.smil/01.m3u8?fmt=ts2hls
CETV4,http://[2409:8087:1070:301:2026::19]:80/wh7f454c46tw4186539013_102183405/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225892/10000100000000060000000000357500_0.smil/01.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1020:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225727/index.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1020:301:2026::1f]:80/wh7f454c46tw4127290259_-2094031150/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225783/10000100000000060000000000003369_0.smil/01.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1070:301:2028::11]:80/wh7f454c46tw4203188070_1327198673/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225971/10000100000000060000000000890995_0.smil/01.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1020:301:2026::2d]:80/wh7f454c46tw4120083044_-967478376/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225728/10000100000000060000000000000765_0.smil/01.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:1070:301:2028::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225971/index.m3u8?fmt=ts2hls
CGTN阿语,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4204330770_1478704105/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225975/10000100000000060000000000890985_0.smil/01.m3u8?fmt=ts2hls
CGTN俄语,http://[2409:8087:1020:301:2026::19]:80/wh7f454c46tw4204605914_-1018338776/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225976/10000100000000060000000000890984_0.smil/01.m3u8?fmt=ts2hls
CGTN法语,http://[2409:8087:1070:301:2028::11]:80/wh7f454c46tw4204049046_649004065/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225974/10000100000000060000000000890992_0.smil/01.m3u8?fmt=ts2hls
CGTN西语,http://[2409:8087:1070:301:2028::11]:80/wh7f454c46tw4203756403_1912599397/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225973/10000100000000060000000000890993_0.smil/01.m3u8?fmt=ts2hls
CGTN英语,http://[2409:8087:1020:301:2026::15]:80/wh7f454c46tw4119802051_438147111/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225727/10000100000000060000000000000764_0.smil/01.m3u8?fmt=ts2hls
CGTN阿语,http://[2409:8087:1070:301:2028::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225975/index.m3u8?fmt=ts2hls
CGTN俄语,http://[2409:8087:1070:301:2028::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225976/index.m3u8?fmt=ts2hls
CGTN法语,http://[2409:8087:1070:301:2028::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225974/index.m3u8?fmt=ts2hls
CGTN纪录,http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225728/index.m3u8?fmt=ts2hls
CGTN纪录,http://[2409:8087:1070:301:2028::21]:80/wh7f454c46tw4203473864_1528765209/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225972/10000100000000060000000000890994_0.smil/01.m3u8?fmt=ts2hls
CGTN纪录,http://[2409:8087:1070:301:2028::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225972/index.m3u8?fmt=ts2hls
CGTN西语,http://[2409:8087:1070:301:2028::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225973/index.m3u8?fmt=ts2hls
IPTV3+,http://[2409:8087:1020:301:2026::1a]:80/wh7f454c46tw4044874748_806087062/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225681/10000100000000060000000000000718_0.smil/01.m3u8?fmt=ts2hls
IPTV5+,http://[2409:8087:1020:301:2026::2c]:80/wh7f454c46tw4122650842_-1067766116/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225762/10000100000000060000000000000799_0.smil/01.m3u8?fmt=ts2hls
IPTV5+,http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225762/index.m3u8?fmt=ts2hls
IPTV6+,http://[2409:8087:1020:301:2026::2a]:80/wh7f454c46tw4044282384_-988874052/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225678/10000100000000060000000000000715_0.smil/01.m3u8?fmt=ts2hls
IPTV8+,http://[2409:8087:1020:301:2026::21]:80/wh7f454c46tw4046052005_236007101/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225685/10000100000000060000000000000722_0.smil/01.m3u8?fmt=ts2hls
CCTV1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001274/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001331/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV3,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001598/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV4,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001290/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV4,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001333/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV5,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV5+,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001859/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV7,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001291/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV8,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001869/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV9,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001294/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV10,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV12,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001289/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV14,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001292/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV15,http://[2409:8087:5c00:10:5::157]/cdnrrs.gx.chinamobile.com/PLTV/88888888/224/3221225830/index.m3u8
CCTV15,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/hls186a15.m3u8
CCTV16,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002395/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV17,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001301/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV17,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001295/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/hls185a571.m3u8
CGTN纪录,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/hls67a44.m3u8
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LBRTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001447/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LBRTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001268/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LYTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001417/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
LYTV,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001440/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001298/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001283/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001346/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001586/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001829/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡2,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001736/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡2,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001737/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京冬奥纪实,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001335/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
茶频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
城固,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002385/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
城固,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002375/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
电视剧,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东方卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001336/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
佛坪,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001929/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
购物,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001277/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广东卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
4K电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/emdy4k_8000.m3u8
CBN风尚生活,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/fssh_4000.m3u8
CBN每日影院,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/mryy_4000.m3u8
CBN幸福剧场,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/xfjc_4000.m3u8
CBN幸福娱乐,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/xfyl_4000.m3u8
CCTV1,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-1H265_4000.m3u8
CCTV2,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-2H265_4000.m3u8
CCTV3,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-3H265_4000.m3u8
CCTV4,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-4H265_4000.m3u8
CCTV4K,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/ys4Kcq_2000.m3u8
CCTV5,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-5H265_4000.m3u8
CCTV5+,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-5plusH265_4000.m3u8
CCTV6,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-6H265_4000.m3u8
CCTV7,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-7H265_4000.m3u8
CCTV8,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-8H265_4000.m3u8
CCTV9,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-9H265_4000.m3u8
CCTV10,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-10H265_4000.m3u8
CCTV12,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-12H265_4000.m3u8
CCTV13,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-xw_4000.m3u8
CCTV14,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-14H265_4000.m3u8
CCTV15,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-15-yyH265_4000.m3u8
CCTV17,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-17_4000.m3u8
CETV1,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CETV-1H264_4000.m3u8
CETV2,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CETV-2_4000.m3u8
CETV4,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CETV-4H264_2000.m3u8
CGTN,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CGTN.m3u8
CHC动作电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/wqCHCdzdyH265_4000.m3u8
CHC高清电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/lnwsCHC-HDH265_4000.m3u8
CHC家庭影院,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jbtygqCHCjtyyH265_4000.m3u8
安徽卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/ahwsH265_4000.m3u8
安居综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/ajxw_2000.m3u8
巴州,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/bzxw_4000.m3u8
宝兴新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/bxdst_2000.m3u8
巴中文旅,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/bzetH264.m3u8
巴中综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/bzytH265.m3u8
北川综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/bcxwHD.m3u8
北京卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/bjwsH265_4000.m3u8
兵团卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/btws_4000.m3u8
财富天下,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/cftx.m3u8
朝天新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/ctxwzh_2000.m3u8
成都都市,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-3_4000.m3u8
成都高新区,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/cdgxdstgq_2000.m3u8
成都公共,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-5_4000.m3u8
成都经济,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-2_4000.m3u8
成都新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-1_4000.m3u8
成都影视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CDTV-4_4000.m3u8
崇州一套,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/czyt_4000.m3u8
船山综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/csxw_2000.m3u8
达川新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dcxwzh_2000.m3u8
达州公共,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dzgg_2000.m3u8
达州新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dzxwzh_2000.m3u8
大邑,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dyytH265_4000.m3u8
德昌,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dcxw.m3u8
东方卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dfwsH265_4000.m3u8
东南卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dnwsfjwsH265_4000.m3u8
冬奥纪实,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/bjjs_2000.m3u8
冬奥纪实,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/dajs-4k_8000.m3u8
动漫秀场,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/yybb-dmxc-H265_4000.m3u8
都江堰,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/djyzh_4000.m3u8
都市剧场,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/yxfydsjcHDH265_4000.m3u8
峨眉电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/emdygqH265_4000.m3u8
峨眉综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/emsxw_2000.m3u8
恩阳新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/eyxw_2000.m3u8
法治天地,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/fztx_4000.m3u8
凤凰中文,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/test1_4000.m3u8
凤凰资讯,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/test2_4000.m3u8
涪城综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/fcgq.m3u8
富顺综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/fszh_2000.m3u8
甘肃卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gsws_4000.m3u8
甘孜综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gzxwzh_2000.m3u8
高县综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gxt_2000.m3u8
珙县新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gxzh_2000.m3u8
广安公共,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gagg_2000.m3u8
广安新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gaxwzh_2000.m3u8
广安新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gaqxw_2000.m3u8
广东卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gdwsH265_4000.m3u8
广汉综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/ghxwzh_2000.m3u8
广西卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gxws_4000.m3u8
广元公共,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gyggH265_4000.m3u8
广元综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gyzhH265_4000.m3u8
贵州卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gzwsH265_4000.m3u8
海南卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hnws_4000.m3u8
汉源新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hyxwzh_2000.m3u8
合江新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hjxw_2000.m3u8
河南卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hnws35_4000.m3u8
黑龙江卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hljwsH265_4000.m3u8
洪雅新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hyzh_2000.m3u8
湖北卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hbwsH265_4000.m3u8
湖南卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hnwsH265_4000.m3u8
欢笑剧场,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/hxjc-4k_8000.m3u8
吉林卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jlwsH265_4000.m3u8
极速汽车,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jsqcH265_4000.m3u8
夹江新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jjxw_2000.m3u8
嘉佳卡通,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jjkt_2000.m3u8
家庭理财,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jtlc_4000.m3u8
犍为新闻,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/qwxwzh_2000.m3u8
剑阁综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jgxwzhH265_4000.m3u8
江安,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jat_2000.m3u8
江苏卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jswsH265_4000.m3u8
江西卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jxwsH265_4000.m3u8
金口河综合,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jkhdst_2000.m3u8
金牛,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jnyx_2000.m3u8
金堂,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jtzhpd_2000.m3u8
金鹰纪实,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jyjsHDH265_4000.m3u8
金鹰卡通,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jykt_2000.m3u8
