高一上地理,#genre#
35-6.3基层群众自治制度,https://d006.eduyun.cn/videoworks/mda-kieqcmxcn0y9fc58/ykt_tbkt_hls_1080_7_CJ_1/video/6.3基层群众自治制度改一.m3u8
36-在党的领导下实现人民当家作主,https://d006.eduyun.cn/videoworks/mda-kieqzzk435k08u0w/ykt_tbkt_hls_1080_7_CJ_1/video/在党的领导下实现人民当家作主改一.m3u8
37-我国法治建设的历程（上）,https://d006.eduyun.cn/videoworks/mda-kierpqzm7y8a23cw/ykt_tbkt_hls_1080_7_CJ_1/video/我国法治建设的历程（上）改一.m3u8
38-我国法治建设的历程（下）,https://d006.eduyun.cn/videoworks/mda-kiergvym37yke6j8/ykt_tbkt_hls_1080_7_CJ_1/video/我国法治建设的历程（下）.m3u8
39-我国法治建设的历程,https://d006.eduyun.cn/videoworks/mda-kierjqugkkk5xbf6/ykt_tbkt_hls_1080_7_CJ_1/video/我国法治建设的历程改一.m3u8
40-全面依法治国的总目标与原则,https://d006.eduyun.cn/videoworks/mda-kiergtcfzsg86fc9/ykt_tbkt_hls_1080_7_CJ_1/video/全面依法治国的总目标与原则改一.m3u8
41-全面依法治国的总目标与原则,https://d006.eduyun.cn/videoworks/mda-kier4wy57ikwtcz1/ykt_tbkt_hls_1080_7_CJ_1/video/全面依法治国的总目标与规则改一.m3u8
42-习题讲解,https://d006.eduyun.cn/videoworks/mda-kierzah0qj6jm8kw/ykt_tbkt_hls_1080_7_CJ_1/video/习题讲解.m3u8
43-法治国家（法治建设的目标）,https://d006.eduyun.cn/videoworks/mda-kier1ttx6wk7wmsr/ykt_tbkt_hls_1080_7_CJ_1/video/法治国家（法治建设的目标）改一.m3u8
44-法治国家,https://d006.eduyun.cn/videoworks/mda-kierexv4kmas2txu/ykt_tbkt_hls_1080_7_CJ_1/video/法治国家改一.m3u8
45-法治政府,https://d006.eduyun.cn/videoworks/mda-kierqrduvyw81bgt/ykt_tbkt_hls_1080_7_CJ_1/video/法治政府改一.m3u8
46-法治政府,https://d006.eduyun.cn/videoworks/mda-kiergr73u7reb2us/ykt_tbkt_hls_1080_7_CJ_1/video/法治政府改一.m3u8
47-法治社会,https://d006.eduyun.cn/videoworks/mda-kierrsk8y5tux526/ykt_tbkt_hls_1080_7_CJ_1/video/法治社会改一.m3u8
48-法治社会,https://d006.eduyun.cn/videoworks/mda-kierfz0e0xewveyi/ykt_tbkt_hls_1080_7_CJ_1/video/法治社会.m3u8
49-科学立法,https://d006.eduyun.cn/videoworks/mda-kierx4btpzj8inep/ykt_tbkt_hls_1080_7_CJ_1/video/科学立法改一.m3u8
50-科学立法,https://d006.eduyun.cn/videoworks/mda-kierwrwe0y7ahsyh/ykt_tbkt_hls_1080_7_CJ_1/video/科学立法.m3u8
51-9.2严格执法,https://d006.eduyun.cn/videoworks/mda-kierbbapjvr6crr2/ykt_tbkt_hls_1080_7_CJ_1/video/9.2严格执法.m3u8
52-严格执法（上）,https://d006.eduyun.cn/videoworks/mda-kies2w48ysx07v2i/ykt_tbkt_hls_1080_7_CJ_1/video/严格执法（上）.m3u8
53-严格执法（下）,https://d006.eduyun.cn/videoworks/mda-kies1nin4wsjstiz/ykt_tbkt_hls_1080_7_CJ_1/video/严格执法（下）.m3u8
54-9.3公正司法,https://d006.eduyun.cn/videoworks/mda-kierqhei95nvbp03/ykt_tbkt_hls_1080_7_CJ_1/video/9.3公正司法改一.m3u8
55-公正司法（上）,https://d006.eduyun.cn/videoworks/mda-kies7eyfrx8phaen/ykt_tbkt_hls_1080_7_CJ_1/video/公正司法（上）.m3u8
56-公正司法（下）,https://d006.eduyun.cn/videoworks/mda-kiesmextxrz2q783/ykt_tbkt_hls_1080_7_CJ_1/video/公正司法（下）改一.m3u8
57-9.4全民守法,https://d006.eduyun.cn/videoworks/mda-kiery12gi6020wyt/ykt_tbkt_hls_1080_7_CJ_1/video/9.4全民守法改一.m3u8
58-全民守法（上）,https://d006.eduyun.cn/videoworks/mda-kies1z6hngps8rsm/ykt_tbkt_hls_1080_7_CJ_1/video/全民守法（上）改一.m3u8
59-全民守法（下）,https://d006.eduyun.cn/videoworks/mda-kiescchrhffsi6aq/ykt_tbkt_hls_1080_7_CJ_1/video/全民守法（下）改一.m3u8
60-单元综合探究：坚持党的领导、人民当家作主、依法治国的有机统一,https://d006.eduyun.cn/videoworks/mda-kier5gu6ikt16sir/ykt_tbkt_hls_1080_7_CJ_1/video/单元综合探究：坚持党的领导、人民当家作主、依法治国有机统一改一.m3u8
61-综合探究始终走在时代前列的中国共产党——探究一党在不同时期的廉政建设（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiesccnp4ngikwa3/ykt_tbkt_hls_1080_7_CJ_1/video/综合探究始终走在时代前列的中国共产党——探究一党在不同时期的廉政建设（第一课时）.m3u8
62-综合探究始终走在时代前列的中国共产党——探究二感悟党的领导（第二课时）,https://d006.eduyun.cn/videoworks/mda-kies8by4zdk33du3/ykt_tbkt_hls_1080_7_CJ_1/video/综合探究始终走在时代前列的中国共产党——探究二感悟党的领导（第二课时）.m3u8
63-综合探究在党的领导下实现人民当家作主——探究一“窑洞对”（第一课时）,https://d006.eduyun.cn/videoworks/mda-kifpp9sire1312nq/ykt_tbkt_hls_1080_7_CJ_1/video/综合探究在党的领导下实现人民当家作主——探究一“窑洞对”（第一课时）改一.m3u8
64-综合探究在党的领导下实现人民当家作主——探究二我们会参与（第二课时）,https://d006.eduyun.cn/videoworks/mda-kifpars5pwjfe05f/ykt_tbkt_hls_1080_7_CJ_1/video/综合探究在党的领导下实现人民当家作主——探究二我们会参与（第二课时）改一.m3u8

高二上地理,#genre#
01-地球的自转和公转（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicm850zzuj39wqm/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】地球的自转和公转（第一课时）.m3u8
02-地球的自转和公转（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicmv372jqjt0vic/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】地球的自转和公转（第二课时）.m3u8
03-地球运动的地理意义（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicmi2wyiatgqxdw/ykt_tbkt_hls_1080_4/video/高二【地理（人教）】地球运动的地理意义（第一课时）.m3u8
04-地球运动的地理意义（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicmdw0cc7ibc1te/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】地球运动的地理意义（第二课时）.m3u8
05-地球运动的地理意义（第三课时）,https://d006.eduyun.cn/videoworks/mda-kiiq9fkvadntpqbs/ykt_tbkt_hls_1080_7/video/高二【地理（人教）】地球运动的地理意义（第三课时）.m3u8
06-地球运动的地理意义（第四课时）,https://d006.eduyun.cn/videoworks/mda-kiiqknfknrvhn3tf/ykt_tbkt_hls_1080_7/video/高二【地理（人教）】地球运动的地理意义（第四课时）.m3u8
07-塑造地表形态的力量（第一课时）,https://d006.eduyun.cn/videoworks/mda-kirpc3m3qs0594kd/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】塑造地表形态的力量（第一课时）.m3u8
08-塑造地表形态的力量（第二课时）,https://d006.eduyun.cn/videoworks/mda-kirpecazjm09is5s/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】塑造地表形态的力量（第二课时）.m3u8
09-塑造地表形态的力量（第三课时）,https://d006.eduyun.cn/videoworks/mda-kiydxcp2b2jged31/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】塑造地表形态的力量（第三课时）.m3u8
10-构造地貌的形成（第一课时）,https://d006.eduyun.cn/videoworks/mda-ki0cv2q2cd9hwh1i/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】构造地貌的形成（第一课时）.m3u8
11-构造地貌的形成（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki4mywuk5t0fvrw1/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】构造地貌的形成（第二课时）.m3u8
12-河流地貌的发育（第一课时）,https://d006.eduyun.cn/videoworks/mda-ki4m20i68utqkrq2/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】河流地貌的发育（第一课时）.m3u8
13-河流地貌的发育（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjng6ecii7sq0i7n/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】河流地貌的发育（第二课时）.m3u8
14-常见天气系统（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjngts2hdi9zqe9q/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】常见天气系统（第一课时）.m3u8
15-常见天气系统（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjvhyjwvg5g3i9rh/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】常见天气系统（第二课时）.m3u8
16-常见天气系统（第三课时）,https://d006.eduyun.cn/videoworks/mda-kjvhvim419sd212w/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】常见天气系统（第三课时）.m3u8
17-气压带和风带（第一课时）,https://d006.eduyun.cn/videoworks/mda-kj2dnzuhcfm4ipbq/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】气压带和风带（第一课时）.m3u8
18-气压带和风带（第二课时）,https://d006.eduyun.cn/videoworks/mda-kj2dwh3rr0q3x617/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】气压带和风带（第二课时）.m3u8
19-气压带和风带（第三课时）,https://d006.eduyun.cn/videoworks/mda-kkcg573t01ckmxv2/ykt_tbkt_hls_1080_7/video/高二【地理（人教）】气压带和风带（第三课时）.m3u8
20-气压带和风带对气候的影响（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcgrab9nub9u4n2/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】气压带和风带对气候的影响（第一课时）.m3u8
21-气压带和风带对气候的影响（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkji7e520p0z1wzx/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】气压带和风带对气候的影响（第二课时）.m3u8
22-气压带和风带对气候的影响（第三课时）,https://d006.eduyun.cn/videoworks/mda-kkjijnmsk4irh110/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】气压带和风带对气候的影响（第三课时）.m3u8
23-陆地水体及其相互关系（第一课时）,https://d006.eduyun.cn/videoworks/mda-kktdbh3iknkr0fpj/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】陆地水体及其相互关系（第一课时）.m3u8
24-陆地水体及其相互关系（第二课时）,https://d006.eduyun.cn/videoworks/mda-kktd4k0d5ggfbcvx/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】陆地水体及其相互关系（第二课时）.m3u8
25-洋流（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkzhrk3ydn04k1ym/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】洋流（第一课时）.m3u8
26-洋流（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzhupm7x5f5n5ym/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】洋流（第二课时）.m3u8
27-海—气相互作用,https://d006.eduyun.cn/videoworks/mda-kmae9pkejikh1pm8/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】海—气相互作用.m3u8
28-自然环境的整体性（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmaegts37vn7vy5j/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】自然环境的整体性（第一课时）.m3u8
29-自然环境的整体性（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmaex58y6p7zvf2j/ykt_tbkt_hls_1080_7/video/高二【地理（人教版）】自然环境的整体性（第二课时）.m3u8
30-自然环境的地域差异性（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmhh766hzv3v7snw/ykt_tbkt_hls_1080_7/video/高二【地理（人教）】自然环境的地域差异性（第一课时）.m3u8
31-自然环境的地域差异性（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmjiz97h3vendgg1/ykt_tbkt_hls_1080_7/video/高二【地理（人教）】自然环境的地域差异性（第二课时）.m3u8
32-自然环境的地域差异性（第三课时）,https://d006.eduyun.cn/videoworks/mda-kmkaqj84zj4eqnzn/ykt_tbkt_hls_1080_7/video/高二【地理（人教）】自然环境的地域差异性（第三课时）.m3u8

高二上化学选择性必修,#genre#
01-反应热（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicm3b5tavj17kcf/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】反应热（第一课时）.m3u8
02-反应热（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicm0nyke4adrhn2/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】反应热（第二课时）.m3u8
03-反应热的计算,https://d006.eduyun.cn/videoworks/mda-kicmhhtebvc5dcsu/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】反应热的计算.m3u8
04-复习,https://d006.eduyun.cn/videoworks/mda-kicm8xcvizi3n805/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】化学反应的热效应复习.m3u8
05-化学反应速率（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicmu58aqnk1w1ke/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】化学反应速率（第一课时）.m3u8
06-化学反应速率（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicmcztvxueahs9w/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】化学反应速率（第二课时）.m3u8
07-化学平衡（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicmzxyv5tn3pefw/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】化学平衡（第一课时）.m3u8
08-化学平衡（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicm0trj0n405at3/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】化学平衡（第二课时）.m3u8
09-化学平衡（第三课时）,https://d006.eduyun.cn/videoworks/mda-kicm80vjz3emsctt/ykt_tbkt_hls_1080_4/video/高二【化学（人教版）】化学平衡（第三课时）.m3u8
10-化学反应的调控,https://d006.eduyun.cn/videoworks/mda-kicm9qeky0msmry8/ykt_tbkt_hls_1080_4/video/高二【化学（人教版）】化学反应的调控.m3u8
11-复习（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicm6kxdqyk4gc2k/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】化学反应速率与化学平衡复习（第一课时）.m3u8
12-复习（第二课时）,https://d006.eduyun.cn/videoworks/pichome/mda-kicmqm24idkhtu2t.m3u8
13-电离平衡（第一课时）,https://d006.eduyun.cn/videoworks/mda-kirqzqu592rad79v/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】电离平衡（第一课时）.m3u8
14-电离平衡（第二课时）,https://d006.eduyun.cn/videoworks/mda-kirq3mxjykbwa8xg/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】电离平衡（第二课时）.m3u8
15-水的电离和溶液的pH（第一课时）,https://d006.eduyun.cn/videoworks/mda-kirqiq3tw77mpyh9/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】水的电离和溶液的pH（第一课时）.m3u8
16-水的电离和溶液的pH（第二课时）,https://d006.eduyun.cn/videoworks/mda-kirqmepfvbjb9kef/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】水的电离和溶液的pH（第二课时）.m3u8
17-盐类的水解（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiyd6hdnn5fr52gi/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】盐类的水解（第一课时）.m3u8
18-盐类的水解（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiyd2j6tuihd2xzp/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】盐类的水解（第二课时）.m3u8
19-沉淀溶解平衡（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiydj7ngzsxzam1x/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】沉淀溶解平衡（第一课时）.m3u8
20-沉淀溶解平衡（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiydxwv69qbugp8t/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】沉淀溶解平衡（第二课时）.m3u8
21-水溶液中的离子反应与平衡复习（第一课时）,https://d006.eduyun.cn/videoworks/mda-kiydkw7qwxcmqg9n/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】水溶液中的离子反应与平衡复习（第一课时）.m3u8
22-水溶液中的离子反应与平衡复习（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki4nhure3p9vkk5f/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】水溶液中的离子反应与平衡复习（第二课时）.m3u8
23-原电池（第一课时）,https://d006.eduyun.cn/videoworks/mda-ki4nqdf5gi8dpvqm/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原电池（第一课时）.m3u8
24-原电池（第二课时）,https://d006.eduyun.cn/videoworks/mda-ki4n5s7kgs1a6k2v/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原电池（第二课时）.m3u8
25-原电池（第三课时）,https://d006.eduyun.cn/videoworks/mda-ki5bt2p6f0b9dhbr/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原电池（第三课时）.m3u8
26-电解池（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjngv8s2ip8zpdu6/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】电解池（第一课时）.m3u8
27-电解池（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjngjsxyvpurvqe5/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】电解池（第二课时）.m3u8
28-电解池（第三课时）,https://d006.eduyun.cn/videoworks/mda-kjngwwef3sd7bi2m/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】电解池（第三课时）.m3u8
29-金属的腐蚀与防护,https://d006.eduyun.cn/videoworks/mda-kjngb6piw1bukt7j/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】金属的腐蚀与防护.m3u8
30-化学反应与电能复习,https://d006.eduyun.cn/videoworks/mda-kjvhisdukxmx79cu/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】化学反应与电能复习.m3u8
31-原子结构（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjvhm24059aud0py/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构（第一课时）.m3u8
32-原子结构（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjvh3yety6u6fn2s/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构（第二课时）.m3u8
33-原子结构（第三课时）,https://d006.eduyun.cn/videoworks/mda-kjvh91n5i09vb4df/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构（第三课时）.m3u8
34-原子结构（第四课时）,https://d006.eduyun.cn/videoworks/mda-kjvhe9iq0hbdipaf/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构（第四课时）.m3u8
35-原子结构与元素的性质（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjvhrgy4c1bdhb1f/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构与元素的性质（第一课时）.m3u8
36-原子结构与元素的性质（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjvhxbh84j4vmu5h/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构与元素的性质（第二课时）.m3u8
37-原子结构与元素的性质（第三课时）,https://d006.eduyun.cn/videoworks/mda-kjvhk4ki2dy24vjq/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构与元素的性质（第三课时）.m3u8
38-原子结构与性质复习（第一课时）,https://d006.eduyun.cn/videoworks/mda-kj2dnssi3k0cmeza/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构与性质复习（第一课时）.m3u8
39-原子结构与性质复习（第二课时）,https://d006.eduyun.cn/videoworks/mda-kj2dje8y1mvicn1w/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构与性质复习（第二课时）.m3u8
40-原子结构与性质复习（第三课时）,https://d006.eduyun.cn/videoworks/mda-kj2dmeje5as5grq2/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】原子结构与性质复习（第三课时）.m3u8
41-共价键（第一课时）,https://d006.eduyun.cn/videoworks/mda-kj2dk7bb4qqbbmmq/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】共价键（第一课时）.m3u8
42-共价键（第二课时）,https://d006.eduyun.cn/videoworks/mda-kj2dz1cdmkifxi0t/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】共价键（第二课时）.m3u8
43-分子的空间结构（第一课时）,https://d006.eduyun.cn/videoworks/mda-kj2dnfpktseayvwe/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子的空间结构（第一课时）.m3u8
44-分子的空间结构（第二课时）,https://d006.eduyun.cn/videoworks/mda-kj2dikg6txj7fefr/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子的空间结构（第二课时）.m3u8
45-分子的空间结构（第三课时）,https://d006.eduyun.cn/videoworks/mda-kj2d4196rycjqp2s/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子的空间结构（第三课时）.m3u8
46-分子结构与物质的性质（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcba3w35pztqaba/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子结构与物质的性质（第一课时）.m3u8
47-分子结构与物质的性质（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkcbcn4xqkuuew3m/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子结构与物质的性质（第二课时）.m3u8
48-分子结构与物质的性质（第三课时）,https://d006.eduyun.cn/videoworks/mda-kkcbpqrjyz43yhr9/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子结构与物质的性质（第三课时）.m3u8
49-分子结构与性质复习（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcb0dtmstfmgiza/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子结构与性质复习（第一课时）.m3u8
50-分子结构与性质复习（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkcbcayr1zjf6d13/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子结构与性质复习（第二课时）.m3u8
51-物质的聚集状态与晶体的常识（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcb46evvtu78x0g/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】物质的聚集状态与晶体的常识（第一课时）.m3u8
52-物质的聚集状态与晶体的常识（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkcb8z9qf8urwf44/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】物质的聚集状态与晶体的常识（第二课时）.m3u8
53-分子晶体与共价晶体（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkcba7mrbmcp4n6x/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子晶体与共价晶体（第一课时）.m3u8
54-分子晶体与共价晶体（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkeh2gy6b4awyqj5/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】分子晶体与共价晶体（第二课时）.m3u8
55-金属晶体与离子晶体（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkehkxkahsxgeak9/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】金属晶体与离子晶体（第一课时）.m3u8
56-金属晶体与离子晶体（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkehu08zjxe5n539/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】金属晶体与离子晶体（第二课时）.m3u8
57-配合物与超分子（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkehub5hxg5tk6s7/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】配合物与超分子（第一课时）.m3u8
58-配合物与超分子（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkehgjepy0afr7hr/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】配合物与超分子（第二课时）.m3u8
59-晶体结构与性质复习（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkehhxhty49upbni/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】晶体结构与性质复习（第一课时）.m3u8
60-晶体结构与性质复习（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkeh6qehuijiz1pv/ykt_tbkt_hls_1080_7/video/高二【化学（人教版）】晶体结构与性质复习（第二课时）.m3u8

高二上历史,#genre#
01-中国古代政治制度的形成与发展（上）,https://d006.eduyun.cn/videoworks/mda-kicm5qc0nvhsye3z/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】中国古代政治制度的形成与发展（上）.m3u8
02-中国古代政治制度的形成与发展（下）,https://d006.eduyun.cn/videoworks/mda-kicmqv33qby8j48n/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】中国古代政治制度的形成与发展（下）.m3u8
03-西方国家古代和近代政治制度的演变（上）,https://d006.eduyun.cn/videoworks/mda-kicm4r3ncwuf3epg/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】西方国家古代和近代政治制度的演变（上）.m3u8
04-西方国家古代和近代政治制度的演变（下）,https://d006.eduyun.cn/videoworks/mda-kicm43xj9cg14yki/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】西方国家古代和近代政治制度的演变（下）.m3u8
05-中国近代至当代政治制度的演变（上）,https://d006.eduyun.cn/videoworks/mda-kiiqhi71stuqkdbn/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】中国近代至当代政治制度的演变（上）.m3u8
06-中国近代至当代政治制度的演变（下）,https://d006.eduyun.cn/videoworks/mda-kiiqf2pxbr7rum25/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】中国近代至当代政治制度的演变（下）.m3u8
07-中国历代变法和改革（上）,https://d006.eduyun.cn/videoworks/mda-kirpewtyn7a779gn/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】中国历代变法和改革（上）.m3u8
08-中国历代变法和改革（下）,https://d006.eduyun.cn/videoworks/mda-kirpamgeaqxaxt1j/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】中国历代变法和改革（下）.m3u8
09-中国古代官员的选拔与管理（上）,https://d006.eduyun.cn/videoworks/mda-kiydrhm9ywp3g8as/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】中国古代官员的选拔与管理（上）.m3u8
10-中国古代官员的选拔与管理（下）,https://d006.eduyun.cn/videoworks/mda-kiydvbfi8rtv65ni/ykt_tbkt_hls_1080_7/video/高二【历史（统编）】中国古代官员的选拔与管理（下）.m3u8
11-西方的文官制度（上）,https://d006.eduyun.cn/videoworks/mda-ki4mw1e0nwg0mr86/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】西方的文官制度（上）.m3u8
12-西方的文官制度（下）,https://d006.eduyun.cn/videoworks/mda-ki4m3wvfsyeiqj5u/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】西方的文官制度（下）.m3u8
13-近代以来中国的官员选拔与管理（上）,https://d006.eduyun.cn/videoworks/mda-ki4mm47n2ppzaihs/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】近代以来中国的官员选拔与管理（上）.m3u8
14-近代以来中国的官员选拔与管理（下）,https://d006.eduyun.cn/videoworks/mda-kjngbew7iba6g5sx/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】近代以来中国的官员选拔与管理（下）.m3u8
15-中国古代的法治与教化（上）,https://d006.eduyun.cn/videoworks/mda-kjyiuwyv5exvptc2/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】中国古代的法治与教化（上）.m3u8
16-中国古代的法治与教化（下）,https://d006.eduyun.cn/videoworks/mda-kjvhq3dr8mzagupw/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】中国古代的法治与教化（下）.m3u8
17-近代西方的法律与教化（上）,https://d006.eduyun.cn/videoworks/mda-kjvhsdppaw202fkf/ykt_tbkt_hls_1080_7/video/高二【历史（统编版）】近代西方的法律与教化（上）.m3u8
