初一上道德与法治,#genre#
007-Period 2 My Daily Routine,https://d006.eduyun.cn/videoworks/mda-kicmy82tzxvsj31n/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit2Howoftendoyouexercise？(Period2).m3u8
008-Period 3 My Lifestyle,https://d006.eduyun.cn/videoworks/mda-kicm9vtgb359sycj/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit2Howoftendoyouexercise？(Period3).m3u8
009-Period 4 A Survey on Free Time Activities,https://d006.eduyun.cn/videoworks/mda-kiiqt4m9gpfpydyk/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit2Howoftendoyouexercise？(Period4).m3u8
010-Period 5 My Habits,https://d006.eduyun.cn/videoworks/mda-kiiq6r91z4f2gksa/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit2Howoftendoyouexercise？(Period5).m3u8
011-Period 1 Personal Traits,https://d006.eduyun.cn/videoworks/mda-kiiqjuwvxp32skf7/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit3I'mmoreoutgoingthanmysister.(Period1).m3u8
012-Period 2 How I Am Different,https://d006.eduyun.cn/videoworks/mda-kiiq3bwuqu78zgu0/ykt_tbkt_hls_1080_7/video/初二【英语（人教版）】Unit3I'mmoreoutgoingthanmysister.(Period2).m3u8
013-Period 3 What Makes A Good Friend. ,https://d006.eduyun.cn/videoworks/mda-kirq0ncdtsvqpyiz/ykt_tbkt_hls_1080_7/video/初二【英语（人教版）】Unit3I'mmoreoutgoingthanmysister.(Period3).m3u8
014-Period 4 The Traits of Good Friends,https://d006.eduyun.cn/videoworks/mda-kirqkkd0g6bh134p/ykt_tbkt_hls_1080_7/video/初二【英语（人教版）】Unit3I'mmoreoutgoingthanmysister.(Period4).m3u8
015-Period 5 My Best Friend,https://d006.eduyun.cn/videoworks/mda-kirqpfnf8ee8qxg0/ykt_tbkt_hls_1080_7/video/初二【英语（人教版）】Unit3I'mmoreoutgoingthanmysister.(Period5).m3u8
016-Period 1 The Best Movie Theater,https://d006.eduyun.cn/videoworks/mda-kirq1y0fxrv5zu6n/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit4What'sthebestmovietheater？（Period1）.m3u8
017-Period 2 My Neighborhood,https://d006.eduyun.cn/videoworks/mda-kiydudyuyhet0wv6/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit4What'sthebestmovietheater？（Period2）.m3u8
018-Period 3 Talent Shows,https://d006.eduyun.cn/videoworks/mda-kiydujr2gp7wb2d8/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit4What'sthebestmovietheater？（Period3）.m3u8
019-Period 4 Who’s Got Talent,https://d006.eduyun.cn/videoworks/mda-kiydni9rde3w6377/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit4What'sthebestmovietheater？（Period4）.m3u8
020-Period 5 My Town,https://d006.eduyun.cn/videoworks/mda-ki2h7z1r0hh3ayni/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit4What'sthebestmovietheater？（Period5）.m3u8
021-Period 1 TV Shows,https://d006.eduyun.cn/videoworks/mda-ki4ne85bbi5rpmdf/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit5Doyouwanttowatchagameshow(Period1).m3u8
022-Period 2 My Preferences of TV Shows,https://d006.eduyun.cn/videoworks/mda-ki4ncjkykfbvd655/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit5Doyouwanttowatchagameshow(Period2).m3u8
023-Period 3 What Makes Great TV Shows?,https://d006.eduyun.cn/videoworks/mda-ki4nzgz77h196v7p/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit5Doyouwanttowatchagameshow(Period3).m3u8
024-Period 4 What Makes Mickey Popular?,https://d006.eduyun.cn/videoworks/mda-ki4np154txzqx2jn/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit5Doyouwanttowatchagameshow(Period4).m3u8
025-Period 5 Movie Review,https://d006.eduyun.cn/videoworks/mda-kjngzzerwg6vs2tn/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit5Doyouwanttowatchagameshow(Period5).m3u8
026-Period 1 A Review of adverbs of frequency,https://d006.eduyun.cn/videoworks/mda-kjng8t150bem4z00/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期中复习(Period1).m3u8
027-Period 2 Past experiences and daily practice,https://d006.eduyun.cn/videoworks/mda-kjngiqe8vy44t0hs/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期中复习(Period2).m3u8
028-Period 3 My experience/Practice of…,https://d006.eduyun.cn/videoworks/mda-kjqgussbemd9chyg/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期中复习(Period3).m3u8
029-Period 4 Preferences,https://d006.eduyun.cn/videoworks/mda-kjxmwwunixas5kmb/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期中复习(Period4).m3u8
030-Period 5 My favorite…,https://d006.eduyun.cn/videoworks/mda-kjxmjffkhies7iaa/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期中复习(Period5).m3u8
031-Period 1 Cheng Han’s plans for the future ,https://d006.eduyun.cn/videoworks/mda-kjxmjzgg89i9b2ju/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit6I’mgoingtostudycomputerscience.（Period1）.m3u8
032-Period 2 My plans for my future job,https://d006.eduyun.cn/videoworks/mda-kjxmdqf97dq6vmyj/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit6I’mgoingtostudycomputerscience.（Period2）.m3u8
033-Period 3 New Year’s Resolutions ,https://d006.eduyun.cn/videoworks/mda-kj2dc7i7t7xwian2/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit6I’mgoingtostudycomputerscience.（Period3）.m3u8
034-Period 4 Different kinds of resolutions,https://d006.eduyun.cn/videoworks/mda-kj2d5y3nd7dxhkcz/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit6I’mgoingtostudycomputerscience.（Period4）.m3u8
035-Period 5 My resolutions ,https://d006.eduyun.cn/videoworks/mda-kj2ds6wgsxsqrri5/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit6I’mgoingtostudycomputerscience.（Period5）.m3u8
036-Period 1 Predictions: The World in 100 years,https://d006.eduyun.cn/videoworks/mda-kj4ghd1b4280jmrt/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit7Willpeoplehaverobots？（Period1）.m3u8
037-Period 2 What a city will be like in the future,https://d006.eduyun.cn/videoworks/mda-kkcgnbunxtnmayxa/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit7Willpeoplehaverobots？（Period2）.m3u8
038-Period 3 Joe’s life now,https://d006.eduyun.cn/videoworks/mda-kkcgvutvaj69qpr8/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit7Willpeoplehaverobots？（Period3）.m3u8
039-Period 4 Do you think you will have your own robot?,https://d006.eduyun.cn/videoworks/mda-kkehr3xm1wmhukmw/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit7Willpeoplehaverobots？（Period4）.m3u8
040-Period 5 My life 20 years from now,https://d006.eduyun.cn/videoworks/mda-kkehi202iij5kf3a/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit7Willpeoplehaverobots？（Period5）.m3u8
041-Period 1 Recipes to make a banana milk shake and fruit salad,https://d006.eduyun.cn/videoworks/mda-kknbyzit42ze60mv/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit8Howdoyoumakeabanabamilkshake（Period1）高微微老师.m3u8
042-Period 2 Recipes to make Russian soup and popcorn,https://d006.eduyun.cn/videoworks/mda-kknb85y2qcysiefp/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit8Howdoyoumakeabanabamilkshake（Period2）.m3u8
043-Period 3 Recipes to make a sandwich,https://d006.eduyun.cn/videoworks/mda-kknbara34h7sebbf/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit8Howdoyoumakeabanabamilkshake（Period3）.m3u8
044-Period 4 Special Days,https://d006.eduyun.cn/videoworks/mda-kksiug2cfpk6frr4/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit8Howdoyoumakeabananamilkshake（Period4）.m3u8
045-Period 5 My favorite food in my hometown,https://d006.eduyun.cn/videoworks/mda-kksivj17ubhrd38d/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit8Howdoyoumakeabananamilkshake（Period5）.m3u8
046-Period 1 Making invitations,https://d006.eduyun.cn/videoworks/mda-kksib4zpcy4qay3u/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit9Canyoucometomyparty？(Period1).m3u8
047-Period 2 Accepting and refusing an invitation,https://d006.eduyun.cn/videoworks/mda-kksic54d69fa7q04/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit9Canyoucometomyparty？(Period2).m3u8
048-Period 3 My schedule and invitations,https://d006.eduyun.cn/videoworks/mda-kktdbbbr05zckvgj/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit9Canyoucometomyparty？(Period3).m3u8
049-Period 4 Invitation letters and replies,https://d006.eduyun.cn/videoworks/mda-kkzhmxmbg72vnpim/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit9Canyoucometomyparty？(Period4).m3u8
050-Period 5 Writing an invitation letter and reply politely,https://d006.eduyun.cn/videoworks/mda-kkzhyu0s5w7ukhtz/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit9Canyoucometomyparty？(Period5).m3u8
051-Period 1 Organizing a class party,https://d006.eduyun.cn/videoworks/mda-kkzhpgv07h2ndh9f/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit10Ifyougototheparty
052-Period 2 To go to the party,https://d006.eduyun.cn/videoworks/mda-kkzha0f84i7rh18u/ykt_tbkt_hls_1080_7/video/初二【英语（人教版）】Unit10Ifyougototheparty
053-Period 3 To join the Lions,https://d006.eduyun.cn/videoworks/mda-kmah1bu0d8snj4i9/ykt_tbkt_hls_1080_7/video/初二【英语（人教版）】Unit10Ifyougototheparty
054-Period 4 To share your problem,https://d006.eduyun.cn/videoworks/mda-kmahrg2atgsnijqm/ykt_tbkt_hls_1080_7/video/初二【英语（人教版）】Unit10Ifyougototheparty
055-Period 5 Problems and possible solutions,https://d006.eduyun.cn/videoworks/mda-kmaht98wssd61gdh/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】Unit10Ifyougototheparty
056-Period 1 Imperative Sentences and the Simple Future Tense,https://d006.eduyun.cn/videoworks/mda-kmahf2e8ysn38ut0/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期末复习（Period1).m3u8
057-Period 2 Future life and jobs,https://d006.eduyun.cn/videoworks/mda-kmhhmgv7v2gg1w41/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期末复习（Period2).m3u8
058-Period 3 My life expectations,https://d006.eduyun.cn/videoworks/mda-kmji23mzk88fuy9d/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期末复习（Period3).m3u8
059-Period 4 Planning an event: Organizing a party,https://d006.eduyun.cn/videoworks/mda-kmhhcb331p3u628g/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期末复习（Period4).m3u8
060-Period 5 Planning an event: write an invitation letter,https://d006.eduyun.cn/videoworks/mda-kmhhbyh4mf222d5x/ykt_tbkt_hls_1080_7/video/初二【英语（人教）】期末复习（Period5).m3u8

初二上语文,#genre#
001-新闻阅读（一）：消息二则（第一课时）,https://d006.eduyun.cn/videoworks/mda-kicmybvkv9sn15yf/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】新闻阅读（一）之消息二则（第一课时）.m3u8
002-新闻阅读（一）：消息二则（第二课时）,https://d006.eduyun.cn/videoworks/mda-kicm6gssffwfb64m/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】新闻阅读（一）消息二则（第二课时）.m3u8
003-新闻阅读（二）,https://d006.eduyun.cn/videoworks/mda-kicmwy50748uy401/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】新闻阅读（二）.m3u8
004-单元总结课（一）：阅读多样新闻 瞭望世间百态,https://d006.eduyun.cn/videoworks/mda-kicmuyv93i5e8y6b/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】单元总结课（一）.m3u8
005-新闻采访,https://d006.eduyun.cn/videoworks/mda-kicmh7nwxsqsd492/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】新闻采访.m3u8
006-新闻写作（第一课时）——捕捉新闻要素巧成文,https://d006.eduyun.cn/videoworks/mda-kicmse2d6r4zed7p/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】新闻写作（第一课时）.m3u8
007-新闻写作（第二课时）——挖掘新闻角度写新闻,https://d006.eduyun.cn/videoworks/mda-kicmxvvzwr9ksrxc/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】新闻写作（第二课时）.m3u8
008-口语交际：讲述,https://d006.eduyun.cn/videoworks/mda-kicmxu4u9qzsmurv/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】口语交际：讲述.m3u8
009-藤野先生（第一课时）,https://d006.eduyun.cn/videoworks/mda-kijhtr03pa7kttxh/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】藤野先生（第一课时）.m3u8
010-藤野先生（第二课时）,https://d006.eduyun.cn/videoworks/mda-kijhgba586tu7dna/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】藤野先生（第二课时）.m3u8
011-回忆我的母亲,https://d006.eduyun.cn/videoworks/mda-kijh2c8eaku3vhdt/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】回忆我的母亲.m3u8
012-列夫·托尔斯泰,https://d006.eduyun.cn/videoworks/mda-kijhtnmfs8dc343y/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】列夫·托尔斯泰.m3u8
013-美丽的颜色,https://d006.eduyun.cn/videoworks/mda-kirpsrz18y9m8a2u/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】美丽的颜色.m3u8
014-单元总结课（二）：深情回忆人与事 礼赞品格与精神,https://d006.eduyun.cn/videoworks/mda-kirpat9hie6g337p/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】单元总结课（二）.m3u8
015-写作：学写传记,https://d006.eduyun.cn/videoworks/mda-kirpkpjzpwsnwg7f/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】写作：学写传记.m3u8
016-综合性学习：人无信不立（第一课时）,https://d006.eduyun.cn/videoworks/mda-kirpc1z39ebmn0k2/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】综合性学习：人无信不立（第一课时）.m3u8
017-综合性学习：人无信不立（第二课时）,https://d006.eduyun.cn/videoworks/mda-kiydq4xj84j4xrs6/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】人无信不立（第二课时）.m3u8
018-三峡,https://d006.eduyun.cn/videoworks/mda-ki0c5zj5z3q28fte/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】三峡.m3u8
019-短文二篇（一）：答谢中书书,https://d006.eduyun.cn/videoworks/mda-ki0chbjhhxit81xy/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】短文二篇（一）.m3u8
020-短文二篇（二）：记承天寺夜游,https://d006.eduyun.cn/videoworks/mda-ki2hzr3s32g65gsu/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】短文二篇（二）：记承天寺夜游.m3u8
021-与朱元思书,https://d006.eduyun.cn/videoworks/mda-ki4nia3psy4misgg/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】与朱元思书.m3u8
022-唐诗五首（一）,https://d006.eduyun.cn/videoworks/mda-ki4natsjjd6851a5/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】唐诗五首（一）.m3u8
023-唐诗五首（二）,https://d006.eduyun.cn/videoworks/mda-ki4n5g4b904m3weq/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】唐诗五首（二）.m3u8
024-单元总结课（三）：如何阅读写景类古诗文,https://d006.eduyun.cn/videoworks/mda-ki4n993eprsxqws9/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】单元总结课（三）：如何阅读写景类古诗文.m3u8
025-写作：学习描写景物（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjngbykhsgerb04i/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】写作：学习描写景物（第一课时）.m3u8
026-写作：学习描写景物（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjpgfhahj2168d1k/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】写作：学习描写景物（第二课时）.m3u8
027-名著导读：《红星照耀中国》（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjpg91j5tw3t90g5/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】名著导读：《红星照耀中国》（第一课时）.m3u8
028-名著导读：《红星照耀中国》（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjpg68m8smcbm1ah/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】名著导读：《红星照耀中国》（第二课时）.m3u8
029-背影（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjxm7j1487femtxq/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】背影（第一课时）.m3u8
030-背影（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjxmeyka12i0p92t/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】背影（第二课时）.m3u8
031-白杨礼赞（第一课时）,https://d006.eduyun.cn/videoworks/mda-kjxm3r4hct00i5hy/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】白杨礼赞（第一课时）.m3u8
032-白杨礼赞（第二课时）,https://d006.eduyun.cn/videoworks/mda-kjxm3pfm4eyv08qt/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】白杨礼赞（第二课时）.m3u8
033-散文二篇,https://d006.eduyun.cn/videoworks/mda-kj4g1m3sfp639wa2/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】散文二篇.m3u8
034-昆明的雨,https://d006.eduyun.cn/videoworks/mda-kj4g5zfkzh86kqwg/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】昆明的雨.m3u8
035-单元总结课（四）：如何阅读散文,https://d006.eduyun.cn/videoworks/mda-kj4g4d6eephdq9uc/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】单元总结课（四）：如何阅读散文.m3u8
036-写作：语言要连贯,https://d006.eduyun.cn/videoworks/mda-kj4g968vyefddkde/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】写作：语言要连贯.m3u8
037-综合性学习：我们的互联网时代（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkfctrcvyzavdyfv/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】综合性学习：我们的互联网时代（第一课时）.m3u8
038-综合性学习：我们的互联网时代（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkfc9ix2n8wxdct1/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】综合性学习：我们的互联网时代（第二课时）.m3u8
039-中国石拱桥（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkfcigpecys8bszf/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】中国石拱桥（第一课时）.m3u8
040-中国石拱桥（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkfcgub60bb58v6d/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】中国石拱桥（第二课时）.m3u8
041-苏州园林（第一课时）,https://d006.eduyun.cn/videoworks/mda-kknb9j0fxvzifnmv/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】苏州园林（第一课时）.m3u8
042-苏州园林（第二课时）,https://d006.eduyun.cn/videoworks/mda-kknbjgeytskj00sb/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】苏州园林（第二课时）.m3u8
043-蝉,https://d006.eduyun.cn/videoworks/mda-kknbwqasb05iy8p5/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】蝉.m3u8
044-梦回繁华,https://d006.eduyun.cn/videoworks/mda-kknbf94dtkd6ddw6/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】梦回繁华.m3u8
045-单元总结课（五）：把握阅读方法 感受理性精神,https://d006.eduyun.cn/videoworks/mda-kkvcunaqbmvvze0v/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】单元总结课（五）：把握阅读方法感受理性精神.m3u8
046-写作：说明事物要抓住特征（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkvckb4jn7hadrtt/ykt_tbkt_hls_1080_7/video/初二语文（统编版）写作：说明事物要抓住特征（第一课时）.m3u8
047-写作：说明事物要抓住特征（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkvcwxt2qapsz48r/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】写作：说明事物要抓住特征（第二课时）.m3u8
048-口语交际：复述与转述（第一课时）,https://d006.eduyun.cn/videoworks/mda-kkvcibp2muwtnwe3/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】复述与转述（第一课时）.m3u8
049-口语交际：复述与转述（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzh4pfdzwpgj0hu/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】复述与转述（第二课时）.m3u8
050-名著导读：《昆虫记》（第一课时）,https://d006.eduyun.cn/videoworks/mda-kk2hqar4pbq9pvu3/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】名著导读：昆虫记（第一课时）.m3u8
051-名著导读：《昆虫记》（第二课时）,https://d006.eduyun.cn/videoworks/mda-kkzh6gm1myb759wq/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】名著导读：《昆虫记》（第二课时）.m3u8
052-《孟子》三章（一）：得道多助，失道寡助,https://d006.eduyun.cn/videoworks/mda-kk2h837hpnx433hx/ykt_tbkt_hls_1080_7/video/初二【语文（统编）】《孟子》三章（一）.m3u8
053-《孟子》三章（二）：富贵不能淫,https://d006.eduyun.cn/videoworks/mda-kmdgzwbrrsp3hs9h/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】《孟子》三章（二）富贵不能淫.m3u8
054-《孟子》三章（三）：生于忧患，死于安乐,https://d006.eduyun.cn/videoworks/mda-kmdgv8cp7f8av5ds/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】《孟子》三章（三）生于忧患，死于安乐.m3u8
055-愚公移山（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmpigsj8g9dy0qt6/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】愚公移山（第一课时）.m3u8
056-愚公移山（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmdgtu6qadps9fq9/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】愚公移山（第二课时）.m3u8
057-周亚夫军细柳（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmhhhe8crb5s82kw/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】周亚夫军细柳（第一课时）.m3u8
058-周亚夫军细柳（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmhhfb3mwifdijk6/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】周亚夫君细柳（第二课时）.m3u8
059-诗词五首（一）,https://d006.eduyun.cn/videoworks/mda-kmhhd16estcnnq9v/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】诗词五首（一）.m3u8
060-诗词五首（二）,https://d006.eduyun.cn/videoworks/mda-kmhhq2ewnarwer9f/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】诗词五首（二）.m3u8
061-单元总结课（六）：诵诗文名篇，悟君子品格,https://d006.eduyun.cn/videoworks/mda-kmjixq2ebc4ffjzh/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】单元总结课（六）.m3u8
062-写作课：表达要得体,https://d006.eduyun.cn/videoworks/mda-kmjim2b2338rbpt7/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】写作：表达要得体.m3u8
063-综合性学习：身边的文化遗产（第一课时）,https://d006.eduyun.cn/videoworks/mda-kmji8gpj68240jkm/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】综合性学习：身边的文化遗产（第一课时）.m3u8
064-综合性学习：身边的文化遗产（第二课时）,https://d006.eduyun.cn/videoworks/mda-kmjia0kna5daj2vy/ykt_tbkt_hls_1080_7/video/初二【语文（统编版）】综合性学习：身边的文化遗产（第二课时）.m3u8

初二下道德与法治,#genre#
001-公民权利的保障书,https://d006.eduyun.cn/videoworks/mda-kien8ahs4mw9id3g/ykt_tbkt_hls_1080_7_CJ_1/video/公民权利的保障书改一.m3u8
002-治国安邦的总章程,https://d006.eduyun.cn/videoworks/mda-kienpfipvc33bzur/ykt_tbkt_hls_1080_7_CJ_1/video/治国安邦的总章程-改一.m3u8
003-维护宪法权威复习课,https://d006.eduyun.cn/videoworks/mda-kiensweip24w74g5/ykt_tbkt_hls_1080_7_CJ_1/video/维护宪法权威-改一.m3u8
004-坚持依宪治国,https://d006.eduyun.cn/videoworks/mda-kien7gxx4nnq2vdc/ykt_tbkt_hls_1080_7_CJ_1/video/坚持依宪治国改一.m3u8
005-加强宪法监督,https://d006.eduyun.cn/videoworks/mda-kien7swh0t54xppz/ykt_tbkt_hls_1080_7_CJ_1/video/加强宪法监督改一.m3u8
006-保障宪法实施复习课,https://d006.eduyun.cn/videoworks/mda-kieng4yrsxk469fr/ykt_tbkt_hls_1080_7_CJ_1/video/保障宪法实施复习课改一-0328改.m3u8
007-公民基本权利,https://d006.eduyun.cn/videoworks/mda-kiep8as5ayb8epv4/ykt_tbkt_hls_1080_7_CJ_1/video/公民基本权利改一.m3u8
008-依法行使权利,https://d006.eduyun.cn/videoworks/mda-kiepp34qf7dzg2ik/ykt_tbkt_hls_1080_7_CJ_1/video/依法行使权利改一.m3u8
009-公民权利复习课,https://d006.eduyun.cn/videoworks/mda-kiepea1ni4q4rcpn/ykt_tbkt_hls_1080_7_CJ_1/video/公民权利复习课改一.m3u8
010-公民基本义务,https://d006.eduyun.cn/videoworks/mda-kiepmar4jmkijb4w/ykt_tbkt_hls_1080_7_CJ_1/video/公民基本义务改一.m3u8
011-依法履行义务,https://d006.eduyun.cn/videoworks/mda-kiep9xxun4j03i01/ykt_tbkt_hls_1080_7_CJ_1/video/依法履行义务.m3u8
012-第四课公民义务复习课,https://d006.eduyun.cn/videoworks/mda-kiepkjba7n4vyejd/ykt_tbkt_hls_1080_7_CJ_1/video/第四课公民义务复习课.m3u8
013-基本经济制度,https://d006.eduyun.cn/videoworks/mda-kieqnzksj2ux0qww/ykt_tbkt_hls_1080_7_CJ_1/video/基本经济制度改一.m3u8
014-根本政治制度,https://d006.eduyun.cn/videoworks/mda-kieqd5ixpdj3tg67/ykt_tbkt_hls_1080_7_CJ_1/video/根本政治制度改一.m3u8
015-基本政治制度,https://d006.eduyun.cn/videoworks/mda-kieqp9tncn23v2f9/ykt_tbkt_hls_1080_7_CJ_1/video/基本政治制度改一.m3u8
016-我国基本制度复习,https://d006.eduyun.cn/videoworks/mda-kieq3fbzc7xaf6yb/ykt_tbkt_hls_1080_7_CJ_1/video/我国基本制度复习改一.m3u8
017-国家权力机关,https://d006.eduyun.cn/videoworks/mda-kieqjsvmkuexhb0f/ykt_tbkt_hls_1080_7_CJ_1/video/国家权力机关改一.m3u8
018-中华人民共和国主席,https://d006.eduyun.cn/videoworks/mda-kieq7qca12ff2qxb/ykt_tbkt_hls_1080_7_CJ_1/video/中华人民共和国主席改一.m3u8
019-国家行政机关,https://d006.eduyun.cn/videoworks/mda-kieqt5ddghs1fta9/ykt_tbkt_hls_1080_7_CJ_1/video/国家行政机关.m3u8
020-国家监察机关,https://d006.eduyun.cn/videoworks/mda-kieqrwn2j129gz7c/ykt_tbkt_hls_1080_7_CJ_1/video/国家监察机关改一.m3u8
